from_va,to_va,kind,instruction,symbol
0x0040c9bc,0x0040e830,direct_call,call 0x40e830,
0x0040c9c6,0x0040c9d1,immediate,je 0x40c9d1,
0x0040c9cf,0x0040c9d8,immediate,jmp 0x40c9d8,
0x0040c9fc,0x00411200,direct_call,call 0x411200,
0x0040ca04,0x0040ca0c,immediate,jbe 0x40ca0c,
0x0040ca06,0x0040fb00,direct_call,call 0x40fb00,
0x0040ca0f,0x0040f160,direct_call,call 0x40f160,
0x0040ca2d,0x0040de90,direct_call,call 0x40de90,
0x0040ca37,0x0040ca85,immediate,ja 0x40ca85,
0x0040ca58,0x0040ffd0,direct_call,call 0x40ffd0,
0x0040ca6f,0x0040fe90,direct_call,call 0x40fe90,
0x0040ca7a,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040ca80,0x0040cb1a,immediate,jmp 0x40cb1a,
0x0040ca88,0x00411200,direct_call,call 0x411200,
0x0040ca94,0x0040ed00,direct_call,call 0x40ed00,
0x0040caa7,0x0040c800,direct_call,call 0x40c800,
0x0040caba,0x0040cd70,direct_call,call 0x40cd70,
0x0040cae0,0x0040b280,direct_call,call 0x40b280,
0x0040cae9,0x0040ffd0,direct_call,call 0x40ffd0,
0x0040cafd,0x0040b280,direct_call,call 0x40b280,
0x0040cb09,0x0040fe90,direct_call,call 0x40fe90,
0x0040cb14,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040cb1f,0x005429ee,direct_call,call 0x5429ee,
0x0040cb4c,0x00411200,direct_call,call 0x411200,
0x0040cb54,0x0040cb5c,immediate,jbe 0x40cb5c,
0x0040cb56,0x0040fb00,direct_call,call 0x40fb00,
0x0040cb5f,0x0040f160,direct_call,call 0x40f160,
0x0040cb7d,0x0040de90,direct_call,call 0x40de90,
0x0040cb87,0x0040cbb9,immediate,ja 0x40cbb9,
0x0040cba6,0x0040ffd0,direct_call,call 0x40ffd0,
0x0040cbb1,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040cbb7,0x0040cc31,immediate,jmp 0x40cc31,
0x0040cbbc,0x00411200,direct_call,call 0x411200,
0x0040cbc8,0x0040ed00,direct_call,call 0x40ed00,
0x0040cbdb,0x0040c800,direct_call,call 0x40c800,
0x0040cbee,0x0040cd70,direct_call,call 0x40cd70,
0x0040cc17,0x0040b280,direct_call,call 0x40b280,
0x0040cc20,0x0040ffd0,direct_call,call 0x40ffd0,
0x0040cc2b,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040cc36,0x005429ee,direct_call,call 0x5429ee,
0x0040cc6c,0x00411280,direct_call,call 0x411280,
0x0040cc74,0x0040cc7c,immediate,jbe 0x40cc7c,
0x0040cc76,0x0040fb00,direct_call,call 0x40fb00,
0x0040cc7f,0x0040f160,direct_call,call 0x40f160,
0x0040cc9d,0x0040de90,direct_call,call 0x40de90,
0x0040cca7,0x0040ccd9,immediate,ja 0x40ccd9,
0x0040ccc6,0x00410030,direct_call,call 0x410030,
0x0040ccd1,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040ccd7,0x0040cd51,immediate,jmp 0x40cd51,
0x0040ccdc,0x00411280,direct_call,call 0x411280,
0x0040cce8,0x0040edb0,direct_call,call 0x40edb0,
0x0040ccfb,0x0040c890,direct_call,call 0x40c890,
0x0040cd0e,0x0040cd70,direct_call,call 0x40cd70,
0x0040cd37,0x0040b280,direct_call,call 0x40b280,
0x0040cd40,0x00410030,direct_call,call 0x410030,
0x0040cd4b,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040cd56,0x005429ee,direct_call,call 0x5429ee,
0x0040cd76,0x00411170,direct_call,call 0x411170,
0x0040cd80,0x0040cdb2,immediate,je 0x40cdb2,
0x0040cd86,0x0040b280,direct_call,call 0x40b280,
0x0040cd95,0x0040b280,direct_call,call 0x40b280,
0x0040cda8,0x0040d7d0,direct_call,call 0x40d7d0,
0x0040cdb0,0x0040cddf,immediate,jmp 0x40cddf,
0x0040cdb6,0x0040b280,direct_call,call 0x40b280,
0x0040cdc1,0x0040e700,direct_call,call 0x40e700,
0x0040cdd0,0x0040b280,direct_call,call 0x40b280,
0x0040ce0a,0x0040d700,direct_call,call 0x40d700,
0x0040ce1d,0x0040ce40,direct_call,call 0x40ce40,
0x0040ce53,0x00541046,direct_call,call 0x541046,
0x0040ce5d,0x0040ef00,direct_call,call 0x40ef00,
0x0040ce85,0x0056769e,immediate,push 0x56769e,
0x0040ceba,0x0040db00,direct_call,call 0x40db00,
0x0040ced5,0x00410390,direct_call,call 0x410390,
0x0040cedf,0x0040cfa7,immediate,jne 0x40cfa7,
0x0040cee8,0x0040ff90,direct_call,call 0x40ff90,
0x0040ceee,0x0040d0a0,direct_call,call 0x40d0a0,
0x0040cefb,0x0040cf05,immediate,jne 0x40cf05,
0x0040ceff,0x0040f960,direct_call,call 0x40f960,
0x0040cf08,0x0040ff90,direct_call,call 0x40ff90,
0x0040cf13,0x0040c300,direct_call,call 0x40c300,
0x0040cf2b,0x0054114a,direct_call,call 0x54114a,
0x0040cf3e,0x0040ee20,direct_call,call 0x40ee20,
0x0040cf52,0x00411660,direct_call,call 0x411660,
0x0040cf5a,0x0040ff30,direct_call,call 0x40ff30,
0x0040cf65,0x0040ff90,direct_call,call 0x40ff90,
0x0040cf70,0x0040c300,direct_call,call 0x40c300,
0x0040cf8c,0x0054114a,direct_call,call 0x54114a,
0x0040cf9f,0x0040ee20,direct_call,call 0x40ee20,
0x0040cfc5,0x005676c0,immediate,push 0x5676c0,
0x0040cfe2,0x00411170,direct_call,call 0x411170,
0x0040cfec,0x0040cffc,immediate,je 0x40cffc,
0x0040cff2,0x005429fc,direct_call,call 0x5429fc,
0x0040cffa,0x0040d025,immediate,jmp 0x40d025,
0x0040d003,0x0040d015,immediate,jb 0x40d015,
0x0040d00d,0x0040ec20,direct_call,call 0x40ec20,
0x0040d01d,0x0054278d,direct_call,call 0x54278d,
0x0040d068,0x0040d070,immediate,jbe 0x40d070,
0x0040d06a,0x0040f880,direct_call,call 0x40f880,
0x0040d0c9,0x0040d0cf,immediate,jbe 0x40d0cf,
0x0040d0cd,0x0040d0d1,immediate,jmp 0x40d0d1,
0x0040d125,0x00411200,direct_call,call 0x411200,
0x0040d130,0x0040d138,immediate,jae 0x40d138,
0x0040d132,0x0040fb00,direct_call,call 0x40fb00,
0x0040d151,0x0040ecc0,direct_call,call 0x40ecc0,
0x0040d15c,0x0040f160,direct_call,call 0x40f160,
0x0040d16c,0x0040c800,direct_call,call 0x40c800,
0x0040d17a,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040d195,0x0040b280,direct_call,call 0x40b280,
0x0040d1a4,0x0040d1f2,immediate,jbe 0x40d1f2,
0x0040d1bf,0x0040b280,direct_call,call 0x40b280,
0x0040d1cf,0x0040e840,direct_call,call 0x40e840,
0x0040d1e0,0x0040f040,direct_call,call 0x40f040,
0x0040d1f0,0x0040d21f,immediate,jmp 0x40d21f,
0x0040d20a,0x0040e840,direct_call,call 0x40e840,
0x0040d217,0x0040cd70,direct_call,call 0x40cd70,
0x0040d227,0x005429ee,direct_call,call 0x5429ee,
0x0040d265,0x00411200,direct_call,call 0x411200,
0x0040d270,0x0040d278,immediate,jae 0x40d278,
0x0040d272,0x0040fb00,direct_call,call 0x40fb00,
0x0040d291,0x0040ecc0,direct_call,call 0x40ecc0,
0x0040d29c,0x0040f160,direct_call,call 0x40f160,
0x0040d2ac,0x0040c800,direct_call,call 0x40c800,
0x0040d2ba,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040d2d5,0x0040b280,direct_call,call 0x40b280,
0x0040d2e4,0x0040d331,immediate,jbe 0x40d331,
0x0040d2fe,0x0040b280,direct_call,call 0x40b280,
0x0040d30e,0x0040e8a0,direct_call,call 0x40e8a0,
0x0040d31f,0x0040f040,direct_call,call 0x40f040,
0x0040d32f,0x0040d35d,immediate,jmp 0x40d35d,
0x0040d348,0x0040e8a0,direct_call,call 0x40e8a0,
0x0040d355,0x0040cd70,direct_call,call 0x40cd70,
0x0040d365,0x005429ee,direct_call,call 0x5429ee,
0x0040d395,0x00411280,direct_call,call 0x411280,
0x0040d3a0,0x0040d3a8,immediate,jae 0x40d3a8,
0x0040d3a2,0x0040fb00,direct_call,call 0x40fb00,
0x0040d3c1,0x0040ed70,direct_call,call 0x40ed70,
0x0040d3cc,0x0040f160,direct_call,call 0x40f160,
0x0040d3dc,0x0040c890,direct_call,call 0x40c890,
0x0040d3ea,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040d405,0x0040b280,direct_call,call 0x40b280,
0x0040d414,0x0040d462,immediate,jbe 0x40d462,
0x0040d42f,0x0040b280,direct_call,call 0x40b280,
0x0040d43f,0x0040e900,direct_call,call 0x40e900,
0x0040d450,0x0040f060,direct_call,call 0x40f060,
0x0040d460,0x0040d48f,immediate,jmp 0x40d48f,
0x0040d47a,0x0040e900,direct_call,call 0x40e900,
0x0040d487,0x0040cd70,direct_call,call 0x40cd70,
0x0040d497,0x005429ee,direct_call,call 0x5429ee,
0x0040d4d5,0x00411200,direct_call,call 0x411200,
0x0040d4e0,0x0040d4e8,immediate,jae 0x40d4e8,
0x0040d4e2,0x0040fb00,direct_call,call 0x40fb00,
0x0040d501,0x0040ecc0,direct_call,call 0x40ecc0,
0x0040d50c,0x0040f160,direct_call,call 0x40f160,
0x0040d51c,0x0040c800,direct_call,call 0x40c800,
0x0040d52a,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040d545,0x0040b280,direct_call,call 0x40b280,
0x0040d554,0x0040d59e,immediate,jbe 0x40d59e,
0x0040d56b,0x0040b280,direct_call,call 0x40b280,
0x0040d57b,0x0040e960,direct_call,call 0x40e960,
0x0040d58c,0x0040f040,direct_call,call 0x40f040,
0x0040d59c,0x0040d5c7,immediate,jmp 0x40d5c7,
0x0040d5b2,0x0040e960,direct_call,call 0x40e960,
0x0040d5bf,0x0040cd70,direct_call,call 0x40cd70,
0x0040d5cf,0x005429ee,direct_call,call 0x5429ee,
0x0040d605,0x00411200,direct_call,call 0x411200,
0x0040d610,0x0040d618,immediate,jae 0x40d618,
0x0040d612,0x0040fb00,direct_call,call 0x40fb00,
0x0040d631,0x0040ecc0,direct_call,call 0x40ecc0,
0x0040d63c,0x0040f160,direct_call,call 0x40f160,
0x0040d64c,0x0040c800,direct_call,call 0x40c800,
0x0040d65a,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040d675,0x0040b280,direct_call,call 0x40b280,
0x0040d684,0x0040d6c9,immediate,jbe 0x40d6c9,
0x0040d696,0x0040b280,direct_call,call 0x40b280,
0x0040d6a6,0x0040e9c0,direct_call,call 0x40e9c0,
0x0040d6b7,0x0040f040,direct_call,call 0x40f040,
0x0040d6c7,0x0040d6ed,immediate,jmp 0x40d6ed,
0x0040d6d8,0x0040e9c0,direct_call,call 0x40e9c0,
0x0040d6e5,0x0040cd70,direct_call,call 0x40cd70,
0x0040d6f5,0x005429ee,direct_call,call 0x5429ee,
0x0040d707,0x0040b2a0,direct_call,call 0x40b2a0,
0x0040d713,0x0040ddd0,direct_call,call 0x40ddd0,
0x0040d738,0x0040c080,direct_call,call 0x40c080,
0x0040d74e,0x0040ff90,direct_call,call 0x40ff90,
0x0040d754,0x0040b280,direct_call,call 0x40b280,
0x0040d762,0x0040c300,direct_call,call 0x40c300,
0x0040d775,0x0040fc70,direct_call,call 0x40fc70,
0x0040d77f,0x005429ee,direct_call,call 0x5429ee,
0x0040d7a5,0x0040e700,direct_call,call 0x40e700,
0x0040d7ba,0x00544760,direct_call,call 0x544760,
0x0040d7da,0x0040e700,direct_call,call 0x40e700,
0x0040d7e9,0x0040b280,direct_call,call 0x40b280,
0x0040d815,0x0040e700,direct_call,call 0x40e700,
0x0040d82a,0x00544760,direct_call,call 0x544760,
0x0040d857,0x0040d85b,immediate,jne 0x40d85b,
0x0040d859,0x0040d8a8,immediate,jmp 0x40d8a8,
0x0040d862,0x0040c310,direct_call,call 0x40c310,
0x0040d86b,0x0040b730,direct_call,call 0x40b730,
0x0040d87b,0x00542a0a,direct_call,call 0x542a0a,
0x0040d887,0x0040d892,immediate,jne 0x40d892,
0x0040d890,0x0040d89f,immediate,jmp 0x40d89f,
0x0040d8a2,0x0040b900,direct_call,call 0x40b900,
0x0040d8ad,0x005429ee,direct_call,call 0x5429ee,
0x0040d8c5,0x005676ed,immediate,push 0x5676ed,
0x0040d8f2,0x0040c310,direct_call,call 0x40c310,
0x0040d8fb,0x0040b730,direct_call,call 0x40b730,
0x0040d90b,0x00542a01,direct_call,call 0x542a01,
0x0040d92c,0x0040b900,direct_call,call 0x40b900,
0x0040d944,0x005429ee,direct_call,call 0x5429ee,
0x0040d960,0x0040d96a,immediate,jae 0x40d96a,
0x0040d968,0x0040d970,immediate,jmp 0x40d970,
0x0040d990,0x0040d99a,immediate,jae 0x40d99a,
0x0040d998,0x0040d9a0,immediate,jmp 0x40d9a0,
0x0040d9ba,0x0040de70,direct_call,call 0x40de70,
0x0040d9f2,0x0040f160,direct_call,call 0x40f160,
0x0040d9f8,0x0040b280,direct_call,call 0x40b280,
0x0040da15,0x0040c6f0,direct_call,call 0x40c6f0,
0x0040da2d,0x0040ec90,direct_call,call 0x40ec90,
0x0040da3a,0x0040f740,direct_call,call 0x40f740,
0x0040da55,0x0056772d,immediate,push 0x56772d,
0x0040da81,0x0040f160,direct_call,call 0x40f160,
0x0040da8b,0x0040b280,direct_call,call 0x40b280,
0x0040daa8,0x0040c6f0,direct_call,call 0x40c6f0,
0x0040dac0,0x0040f2c0,direct_call,call 0x40f2c0,
0x0040dad3,0x0040cb30,direct_call,call 0x40cb30,
0x0040db05,0x00567750,immediate,push 0x567750,
0x0040db3a,0x0040c6f0,direct_call,call 0x40c6f0,
0x0040db43,0x0040ee40,direct_call,call 0x40ee40,
0x0040db75,0x0056777d,immediate,push 0x56777d,
0x0040dba6,0x0040c6c0,direct_call,call 0x40c6c0,
0x0040dbb6,0x00411180,direct_call,call 0x411180,
0x0040dbbf,0x0040b280,direct_call,call 0x40b280,
0x0040dbcf,0x0040c9e0,direct_call,call 0x40c9e0,
0x0040dbf5,0x0056777d,immediate,push 0x56777d,
0x0040dc26,0x0040c6c0,direct_call,call 0x40c6c0,
0x0040dc3d,0x0040c9e0,direct_call,call 0x40c9e0,
0x0040dc65,0x00567750,immediate,push 0x567750,
0x0040dc96,0x0040c6c0,direct_call,call 0x40c6c0,
0x0040dc9f,0x0040ee40,direct_call,call 0x40ee40,
0x0040dcc5,0x0056772d,immediate,push 0x56772d,
0x0040dcf1,0x0040f160,direct_call,call 0x40f160,
0x0040dcfb,0x0040b280,direct_call,call 0x40b280,
0x0040dd18,0x0040c6f0,direct_call,call 0x40c6f0,
0x0040dd30,0x0040f300,direct_call,call 0x40f300,
0x0040dd43,0x0040cc50,direct_call,call 0x40cc50,
0x0040dd75,0x00567750,immediate,push 0x567750,
0x0040dda6,0x0040c6c0,direct_call,call 0x40c6c0,
0x0040ddaf,0x0040eea0,direct_call,call 0x40eea0,
0x0040dde3,0x00411180,direct_call,call 0x411180,
0x0040deaa,0x0040e230,direct_call,call 0x40e230,
0x0040dec5,0x005677ad,immediate,push 0x5677ad,
0x0040deef,0x00411420,direct_call,call 0x411420,
0x0040df0b,0x0040e4a0,direct_call,call 0x40e4a0,
0x0040df1a,0x0040e5a0,direct_call,call 0x40e5a0,
0x0040df55,0x005677dd,immediate,push 0x5677dd,
0x0040df84,0x0040da50,direct_call,call 0x40da50,
0x0040df95,0x0040f200,direct_call,call 0x40f200,
0x0040dfb4,0x0040e4a0,direct_call,call 0x40e4a0,
0x0040dfc3,0x0040e5a0,direct_call,call 0x40e5a0,
0x0040e00e,0x0040e470,direct_call,call 0x40e470,
0x0040e058,0x00540f5f,direct_call,call 0x540f5f,
0x0040e080,0x0040e200,direct_call,call 0x40e200,
0x0040e0ae,0x0040e160,direct_call,call 0x40e160,
0x0040e0de,0x0040e0a0,direct_call,call 0x40e0a0,
0x0040e107,0x0056c4b0,immediate:string,push 0x56c4b0,bad array new length
0x0040e10f,0x0040e070,direct_call,call 0x40e070,
0x0040e140,0x00411790,direct_call,call 0x411790,
0x0040e18b,0x005449f7,direct_call,call 0x5449f7,
0x0040e1de,0x005449f7,direct_call,call 0x5449f7,
0x0040e1ee,0x005429ee,direct_call,call 0x5429ee,
0x0040e265,0x00567823,immediate,push 0x567823,
0x0040e28f,0x0040e4d0,direct_call,call 0x40e4d0,
0x0040e2b7,0x0040e420,direct_call,call 0x40e420,
0x0040e2d3,0x0040e420,direct_call,call 0x40e420,
0x0040e2ef,0x0040da50,direct_call,call 0x40da50,
0x0040e315,0x0056786b,immediate,push 0x56786b,
0x0040e348,0x0040e530,direct_call,call 0x40e530,
0x0040e36d,0x0040e420,direct_call,call 0x40e420,
0x0040e395,0x0040e450,direct_call,call 0x40e450,
0x0040e3b5,0x0040e450,direct_call,call 0x40e450,
0x0040e3d1,0x004117c0,direct_call,call 0x4117c0,
0x0040e3d9,0x0040ddd0,direct_call,call 0x40ddd0,
0x0040e3e5,0x0040f340,direct_call,call 0x40f340,
0x0040e3f4,0x0040e6c0,direct_call,call 0x40e6c0,
0x0040e436,0x0040dcc0,direct_call,call 0x40dcc0,
0x0040e45a,0x0040dd70,direct_call,call 0x40dd70,
0x0040e47e,0x0040e160,direct_call,call 0x40e160,
0x0040e4aa,0x0040ff30,direct_call,call 0x40ff30,
0x0040e4b3,0x0040e1a0,direct_call,call 0x40e1a0,
0x0040e4de,0x0040e000,direct_call,call 0x40e000,
0x0040e512,0x0040dec0,direct_call,call 0x40dec0,
0x0040e546,0x0040df50,direct_call,call 0x40df50,
0x0040e56a,0x0040e580,direct_call,call 0x40e580,
0x0040e58a,0x0040e5e0,direct_call,call 0x40e5e0,
0x0040e5aa,0x0040f9e0,direct_call,call 0x40f9e0,
0x0040e5b3,0x0040e560,direct_call,call 0x40e560,
0x0040e5ca,0x0040fa70,direct_call,call 0x40fa70,
0x0040e5d3,0x0040e560,direct_call,call 0x40e560,
0x0040e5fa,0x0040e630,direct_call,call 0x40e630,
0x0040e61d,0x00540fd9,direct_call,call 0x540fd9,
0x0040e63a,0x0040e650,direct_call,call 0x40e650,
0x0040e667,0x00544a5a,direct_call,call 0x544a5a,
0x0040e68d,0x0040e5a0,direct_call,call 0x40e5a0,
0x0040e698,0x0040e6c0,direct_call,call 0x40e6c0,
0x0040e6a3,0x0040e6c0,direct_call,call 0x40e6c0,
0x0040e6ab,0x0040e6e0,direct_call,call 0x40e6e0,
0x0040e6ca,0x0040e5c0,direct_call,call 0x40e5c0,
0x0040e6ea,0x0040e5f0,direct_call,call 0x40e5f0,
0x0040e721,0x0040c990,direct_call,call 0x40c990,
0x0040e732,0x0040c990,direct_call,call 0x40c990,
0x0040e73c,0x0040e747,immediate,jne 0x40e747,
0x0040e745,0x0040e74e,immediate,jmp 0x40e74e,
0x0040e76a,0x0040ff90,direct_call,call 0x40ff90,
0x0040e775,0x0040ff90,direct_call,call 0x40ff90,
0x0040e784,0x0040e710,direct_call,call 0x40e710,
0x0040e78e,0x0040e7af,immediate,je 0x40e7af,
0x0040e793,0x0040c300,direct_call,call 0x40c300,
0x0040e79d,0x0040c300,direct_call,call 0x40c300,
0x0040e7a4,0x0040e7af,immediate,jne 0x40e7af,
0x0040e7ad,0x0040e7b6,immediate,jmp 0x40e7b6,
0x0040e7cc,0x0040f300,direct_call,call 0x40f300,
0x0040e7e8,0x0040de00,direct_call,call 0x40de00,
0x0040e80c,0x0040c300,direct_call,call 0x40c300,
0x0040e813,0x0040e81e,immediate,je 0x40e81e,
0x0040e81c,0x0040e825,immediate,jmp 0x40e825,
0x0040e855,0x0040ffd0,direct_call,call 0x40ffd0,
0x0040e86d,0x0040fe50,direct_call,call 0x40fe50,
0x0040e887,0x0040fe90,direct_call,call 0x40fe90,
0x0040e8b5,0x0040ffd0,direct_call,call 0x40ffd0,
0x0040e8cc,0x0040ffd0,direct_call,call 0x40ffd0,
0x0040e8e6,0x0040fe90,direct_call,call 0x40fe90,
0x0040e915,0x00410030,direct_call,call 0x410030,
0x0040e930,0x0040fec0,direct_call,call 0x40fec0,
0x0040e94f,0x0040ff00,direct_call,call 0x40ff00,
0x0040e975,0x0040ffd0,direct_call,call 0x40ffd0,
0x0040e988,0x0040fe90,direct_call,call 0x40fe90,
0x0040e9a3,0x0040fe90,direct_call,call 0x40fe90,
0x0040e9d6,0x0040ffd0,direct_call,call 0x40ffd0,
0x0040e9fe,0x0040fb70,direct_call,call 0x40fb70,
0x0040ea1f,0x00411590,direct_call,call 0x411590,
0x0040ea3a,0x0040e580,direct_call,call 0x40e580,
0x0040ea45,0x0040ea55,immediate,je 0x40ea55,
0x0040ea4d,0x0054278d,direct_call,call 0x54278d,
0x0040ea6a,0x0040e5f0,direct_call,call 0x40e5f0,
0x0040ea75,0x0040ea85,immediate,je 0x40ea85,
0x0040ea7d,0x0054278d,direct_call,call 0x54278d,
0x0040ea9a,0x0040e630,direct_call,call 0x40e630,
0x0040eaa5,0x0040eab5,immediate,je 0x40eab5,
0x0040eaad,0x0054278d,direct_call,call 0x54278d,
0x0040eaca,0x0040e5f0,direct_call,call 0x40e5f0,
0x0040ead5,0x0040eae5,immediate,je 0x40eae5,
0x0040eadd,0x0054278d,direct_call,call 0x54278d,
0x0040eafa,0x0040e650,direct_call,call 0x40e650,
0x0040eb05,0x0040eb15,immediate,je 0x40eb15,
0x0040eb0d,0x0054278d,direct_call,call 0x54278d,
0x0040eb2a,0x0040e680,direct_call,call 0x40e680,
0x0040eb35,0x0040eb45,immediate,je 0x40eb45,
0x0040eb3d,0x0054278d,direct_call,call 0x54278d,
0x0040eb5a,0x0040e6e0,direct_call,call 0x40e6e0,
0x0040eb65,0x0040eb75,immediate,je 0x40eb75,
0x0040eb6d,0x0054278d,direct_call,call 0x54278d,
0x0040eb8e,0x0040de00,direct_call,call 0x40de00,
0x0040eba9,0x00411170,direct_call,call 0x411170,
0x0040ebb3,0x0040ebd8,immediate,je 0x40ebd8,
0x0040ebbc,0x0040ebc7,immediate,jmp 0x40ebc7,
0x0040ebcb,0x0040ebd8,immediate,jae 0x40ebd8,
0x0040ebd6,0x0040ebbe,immediate,jmp 0x40ebbe,
0x0040ebe9,0x00411170,direct_call,call 0x411170,
0x0040ebf3,0x0040ec1b,immediate,je 0x40ec1b,
0x0040ebfc,0x0040ec07,immediate,jmp 0x40ec07,
0x0040ec0b,0x0040ec1b,immediate,jae 0x40ec1b,
0x0040ec19,0x0040ebfe,immediate,jmp 0x40ebfe,
0x0040ec62,0x0040ec6a,immediate:string,jb 0x40ec6a,jjjjj
0x0040ec68,0x0040ec7a,immediate,jbe 0x40ec7a,
0x0040ec74,0x005480cc,direct_call,call 0x5480cc,
0x0040eca7,0x0054275d,direct_call,call 0x54275d,
0x0040eccc,0x00411200,direct_call,call 0x411200,
0x0040ece9,0x0040ed00,direct_call,call 0x40ed00,
0x0040ed1f,0x0040ed26,immediate,jbe 0x40ed26,
0x0040ed24,0x0040ed57,immediate,jmp 0x40ed57,
0x0040ed33,0x0040ed3a,immediate,jbe 0x40ed3a,
0x0040ed38,0x0040ed57,immediate,jmp 0x40ed57,
0x0040ed4d,0x0040d950,direct_call,call 0x40d950,
0x0040ed5c,0x005429ee,direct_call,call 0x5429ee,
0x0040ed7c,0x00411280,direct_call,call 0x411280,
0x0040ed99,0x0040edb0,direct_call,call 0x40edb0,
0x0040edcf,0x0040edd6,immediate,jbe 0x40edd6,
0x0040edd4,0x0040ee07,immediate,jmp 0x40ee07,
0x0040ede3,0x0040edea,immediate,jbe 0x40edea,
0x0040ede8,0x0040ee07,immediate,jmp 0x40ee07,
0x0040edfd,0x0040d950,direct_call,call 0x40d950,
0x0040ee0c,0x005429ee,direct_call,call 0x5429ee,
0x0040ee27,0x0040ee33,immediate,je 0x40ee33,
0x0040ee2d,0x0040f9a0,direct_call,call 0x40f9a0,
0x0040ee5b,0x0040ec90,direct_call,call 0x40ec90,
0x0040ee78,0x0040eba0,direct_call,call 0x40eba0,
0x0040ee92,0x0040fe90,direct_call,call 0x40fe90,
0x0040eebb,0x0040ec90,direct_call,call 0x40ec90,
0x0040eed8,0x0040ebe0,direct_call,call 0x40ebe0,
0x0040eef4,0x0040ff00,direct_call,call 0x40ff00,
0x0040ef05,0x005678ae,immediate,push 0x5678ae,
0x0040ef36,0x0040dd70,direct_call,call 0x40dd70,
0x0040ef51,0x00410390,direct_call,call 0x410390,
0x0040ef5b,0x0040f024,immediate,jne 0x40f024,
0x0040ef64,0x0040ff90,direct_call,call 0x40ff90,
0x0040ef6a,0x0040d0a0,direct_call,call 0x40d0a0,
0x0040ef77,0x0040ef81,immediate,jne 0x40ef81,
0x0040ef7b,0x0040f960,direct_call,call 0x40f960,
0x0040ef84,0x0040ff90,direct_call,call 0x40ff90,
0x0040ef8f,0x0040c300,direct_call,call 0x40c300,
0x0040efa7,0x00541063,direct_call,call 0x541063,
0x0040efba,0x0040ee20,direct_call,call 0x40ee20,
0x0040efce,0x004116b0,direct_call,call 0x4116b0,
0x0040efd7,0x0040ff50,direct_call,call 0x40ff50,
0x0040efe2,0x0040ff90,direct_call,call 0x40ff90,
0x0040efed,0x0040c300,direct_call,call 0x40c300,
0x0040f009,0x00541063,direct_call,call 0x541063,
0x0040f01c,0x0040ee20,direct_call,call 0x40ee20,
0x0040f051,0x004100a0,direct_call,call 0x4100a0,
0x0040f071,0x004100c0,direct_call,call 0x4100c0,
0x0040f09d,0x0040f2c0,direct_call,call 0x40f2c0,
0x0040f0a6,0x0040fe90,direct_call,call 0x40fe90,
0x0040f0df,0x0040f300,direct_call,call 0x40f300,
0x0040f0eb,0x0040ff00,direct_call,call 0x40ff00,
0x0040f113,0x0040dea0,direct_call,call 0x40dea0,
0x0040f125,0x0040ff70,direct_call,call 0x40ff70,
0x0040f12b,0x00541217,direct_call,call 0x541217,
0x0040f147,0x0040f560,direct_call,call 0x40f560,
0x0040f154,0x005429ee,direct_call,call 0x5429ee,
0x0040f16a,0x0040bda0,direct_call,call 0x40bda0,
0x0040f190,0x0040f19b,immediate,jbe 0x40f19b,
0x0040f199,0x0040f1a2,immediate,jmp 0x40f1a2,
0x0040f1c0,0x0040f1cb,immediate,jbe 0x40f1cb,
0x0040f1c9,0x0040f1d2,immediate,jmp 0x40f1d2,
0x0040f1e3,0x00411790,direct_call,call 0x411790,
0x0040f1f0,0x0040de00,direct_call,call 0x40de00,
0x0040f205,0x005678e5,immediate,push 0x5678e5,
0x0040f236,0x00410360,direct_call,call 0x410360,
0x0040f240,0x0040f250,immediate,jne 0x40f250,
0x0040f24a,0x0040fc40,direct_call,call 0x40fc40,
0x0040f257,0x00411420,direct_call,call 0x411420,
0x0040f270,0x0040fb70,direct_call,call 0x40fb70,
0x0040f27c,0x0040e5a0,direct_call,call 0x40e5a0,
0x0040f289,0x0040d9e0,direct_call,call 0x40d9e0,
0x0040f2a1,0x0040e5a0,direct_call,call 0x40e5a0,
0x0040f2d2,0x0040f180,direct_call,call 0x40f180,
