entry_va,name,role_candidate,role_confidence,recovery_status,build_integration_status,module_id,ghidra_body_bytes,source_paths,warnings,undefined_type_occurrences,generated_globals,register_values,unresolved_indirect_calls,pseudocode_file
0x0040ce40,FUN_0040ce40,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,0,0,0,0,pseudocode/0040ce40.c
0x0040ce80,FUN_0040ce80,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,313,,0,11,0,1,0,pseudocode/0040ce80.c
0x0040cfc0,FUN_0040cfc0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,116,,0,2,0,1,0,pseudocode/0040cfc0.c
0x0040d040,_Get_size_of_n<1>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,15,,0,0,0,0,0,pseudocode/0040d040.c
0x0040d050,_Get_size_of_n<2>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,41,,0,0,0,0,0,pseudocode/0040d050.c
0x0040d080,FUN_0040d080,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,10,,0,1,0,0,0,pseudocode/0040d080.c
0x0040d090,FUN_0040d090,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,10,,0,1,0,0,0,pseudocode/0040d090.c
0x0040d0a0,FUN_0040d0a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,0,0,0,0,pseudocode/0040d0a0.c
0x0040d0e0,FUN_0040d0e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,20,,0,1,0,0,0,pseudocode/0040d0e0.c
0x0040d100,FUN_0040d100,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,306,,1,3,1,0,0,pseudocode/0040d100.c
0x0040d240,FUN_0040d240,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,304,,1,3,1,0,0,pseudocode/0040d240.c
0x0040d370,FUN_0040d370,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,306,,1,4,1,0,0,pseudocode/0040d370.c
0x0040d4b0,FUN_0040d4b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,298,,1,2,1,0,0,pseudocode/0040d4b0.c
0x0040d5e0,FUN_0040d5e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,288,,1,2,1,0,0,pseudocode/0040d5e0.c
0x0040d700,FUN_0040d700,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,29,,0,1,0,0,0,pseudocode/0040d700.c
0x0040d720,FUN_0040d720,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,106,,0,4,1,0,0,pseudocode/0040d720.c
0x0040d790,FUN_0040d790,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,57,,0,1,0,0,0,pseudocode/0040d790.c
0x0040d7d0,FUN_0040d7d0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,47,,0,7,0,0,0,pseudocode/0040d7d0.c
0x0040d800,FUN_0040d800,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,57,,0,1,0,0,0,pseudocode/0040d800.c
0x0040d840,FUN_0040d840,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,120,,0,2,2,0,0,pseudocode/0040d840.c
0x0040d8c0,FUN_0040d8c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,143,,0,5,2,1,0,pseudocode/0040d8c0.c
0x0040d950,_Max_value<>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,45,,0,1,0,0,0,pseudocode/0040d950.c
0x0040d980,_Min_value<>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,45,,0,1,0,0,0,pseudocode/0040d980.c
0x0040d9b0,_String_val<>,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,42,,0,2,0,0,0,pseudocode/0040d9b0.c
0x0040d9e0,FUN_0040d9e0,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,105,,0,2,0,0,0,pseudocode/0040d9e0.c
0x0040da50,FUN_0040da50,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,164,,0,5,0,1,0,pseudocode/0040da50.c
0x0040db00,FUN_0040db00,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,93,,0,6,0,1,0,pseudocode/0040db00.c
0x0040db70,FUN_0040db70,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,128,,0,2,0,1,0,pseudocode/0040db70.c
0x0040dbf0,FUN_0040dbf0,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,110,,0,2,0,1,0,pseudocode/0040dbf0.c
0x0040dc60,FUN_0040dc60,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,87,,0,2,0,1,0,pseudocode/0040dc60.c
0x0040dcc0,FUN_0040dcc0,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,164,,0,5,0,1,0,pseudocode/0040dcc0.c
0x0040dd70,FUN_0040dd70,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,87,,0,3,0,1,0,pseudocode/0040dd70.c
0x0040ddd0,FUN_0040ddd0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,42,,0,2,0,0,0,pseudocode/0040ddd0.c
0x0040de00,FUN_0040de00,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,33,,0,6,0,0,0,pseudocode/0040de00.c
0x0040de30,FUN_0040de30,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,2,0,0,0,pseudocode/0040de30.c
0x0040de70,FUN_0040de70,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,30,,0,2,0,0,0,pseudocode/0040de70.c
0x0040de90,FUN_0040de90,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,16,,0,2,0,0,0,pseudocode/0040de90.c
0x0040dea0,FUN_0040dea0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,23,,0,2,0,0,0,pseudocode/0040dea0.c
0x0040dec0,FUN_0040dec0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,140,,0,9,0,1,0,pseudocode/0040dec0.c
0x0040df50,FUN_0040df50,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,165,,0,12,0,1,0,pseudocode/0040df50.c
0x0040e000,_System_error,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,55,,0,6,0,0,0,pseudocode/0040e000.c
0x0040e040,_System_error_message,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,44,,0,3,0,0,0,pseudocode/0040e040.c
0x0040e070,bad_alloc,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,39,,0,1,0,0,0,pseudocode/0040e070.c
0x0040e0a0,FUN_0040e0a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,37,,0,1,0,0,0,pseudocode/0040e0a0.c
0x0040e0d0,FID_conflict:evaluation_error,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,37,,0,3,0,0,0,pseudocode/0040e0d0.c
0x0040e100,bad_array_new_length,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,36,,0,1,0,0,0,pseudocode/0040e100.c
0x0040e130,FUN_0040e130,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,34,,0,3,0,0,0,pseudocode/0040e130.c
0x0040e160,exception,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,60,,0,3,0,0,0,pseudocode/0040e160.c
0x0040e1a0,FUN_0040e1a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,89,,0,4,1,0,0,pseudocode/0040e1a0.c
0x0040e200,exception,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,47,,0,3,0,0,0,pseudocode/0040e200.c
0x0040e230,FUN_0040e230,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,33,,0,2,0,0,0,pseudocode/0040e230.c
0x0040e260,FUN_0040e260,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,176,,0,3,0,1,0,pseudocode/0040e260.c
0x0040e310,FUN_0040e310,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,262,,0,19,0,1,0,pseudocode/0040e310.c
0x0040e420,FUN_0040e420,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,37,,0,0,0,0,0,pseudocode/0040e420.c
0x0040e450,FUN_0040e450,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,23,,0,0,0,0,0,pseudocode/0040e450.c
0x0040e470,FUN_0040e470,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,37,,0,1,0,0,0,pseudocode/0040e470.c
0x0040e4a0,FUN_0040e4a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,42,,0,4,0,0,0,pseudocode/0040e4a0.c
0x0040e4d0,system_error,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,37,,0,1,0,0,0,pseudocode/0040e4d0.c
0x0040e500,FUN_0040e500,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,41,,0,5,0,0,0,pseudocode/0040e500.c
0x0040e530,FUN_0040e530,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,45,,0,5,0,0,0,pseudocode/0040e530.c
0x0040e560,FUN_0040e560,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,20,,0,0,0,0,0,pseudocode/0040e560.c
0x0040e580,FUN_0040e580,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,20,,0,0,0,0,0,pseudocode/0040e580.c
0x0040e5a0,FUN_0040e5a0,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,29,,0,0,0,0,0,pseudocode/0040e5a0.c
0x0040e5c0,~function<void___cdecl(void)>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,29,,0,0,0,0,0,pseudocode/0040e5c0.c
0x0040e5e0,FUN_0040e5e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,11,,0,0,0,0,0,pseudocode/0040e5e0.c
0x0040e5f0,FUN_0040e5f0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,20,,0,0,0,0,0,pseudocode/0040e5f0.c
0x0040e610,FUN_0040e610,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,23,,0,1,0,0,0,pseudocode/0040e610.c
0x0040e630,FUN_0040e630,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,20,,0,0,0,0,0,pseudocode/0040e630.c
0x0040e650,~exception,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,35,,0,2,0,0,0,pseudocode/0040e650.c
0x0040e680,FUN_0040e680,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,53,,0,0,0,0,0,pseudocode/0040e680.c
0x0040e6c0,FUN_0040e6c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,20,,0,0,0,0,0,pseudocode/0040e6c0.c
0x0040e6e0,FUN_0040e6e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,20,,0,0,0,0,0,pseudocode/0040e6e0.c
0x0040e700,move<>,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,8,,0,3,0,0,0,pseudocode/0040e700.c
0x0040e710,FUN_0040e710,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,73,,0,2,0,0,0,pseudocode/0040e710.c
0x0040e760,FUN_0040e760,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,95,,0,3,0,0,0,pseudocode/0040e760.c
0x0040e7c0,FUN_0040e7c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,54,,0,3,0,0,0,pseudocode/0040e7c0.c
0x0040e800,FUN_0040e800,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,45,,0,1,0,0,0,pseudocode/0040e800.c
0x0040e830,FUN_0040e830,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,11,,0,0,0,0,0,pseudocode/0040e830.c
0x0040e840,FID_conflict:operator(),unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,85,,0,3,0,0,0,pseudocode/0040e840.c
0x0040e8a0,FID_conflict:operator(),unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,84,,0,2,0,0,0,pseudocode/0040e8a0.c
0x0040e900,FID_conflict:operator(),unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,93,,0,2,0,0,0,pseudocode/0040e900.c
0x0040e960,FID_conflict:operator(),unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,81,,0,3,0,0,0,pseudocode/0040e960.c
0x0040e9c0,FUN_0040e9c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,36,,0,2,0,0,0,pseudocode/0040e9c0.c
0x0040e9f0,FUN_0040e9f0,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,25,,0,0,0,0,0,pseudocode/0040e9f0.c
0x0040ea10,operator+=,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,29,,0,0,0,0,0,pseudocode/0040ea10.c
0x0040ea30,FID_conflict:`scalar_deleting_destructor',unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,46,,0,0,0,0,0,pseudocode/0040ea30.c
0x0040ea60,FID_conflict:`scalar_deleting_destructor',unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,46,,0,0,0,0,0,pseudocode/0040ea60.c
0x0040ea90,FID_conflict:`scalar_deleting_destructor',unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,46,,0,0,0,0,0,pseudocode/0040ea90.c
0x0040eac0,FID_conflict:`scalar_deleting_destructor',unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,46,,0,0,0,0,0,pseudocode/0040eac0.c
0x0040eaf0,FUN_0040eaf0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,46,,0,0,0,0,0,pseudocode/0040eaf0.c
0x0040eb20,FUN_0040eb20,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,46,,0,0,0,0,0,pseudocode/0040eb20.c
0x0040eb50,FID_conflict:`scalar_deleting_destructor',unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,46,,0,0,0,0,0,pseudocode/0040eb50.c
0x0040eb80,FUN_0040eb80,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,24,,0,2,0,0,0,pseudocode/0040eb80.c
0x0040eba0,FUN_0040eba0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,60,,0,2,0,0,0,pseudocode/0040eba0.c
0x0040ebe0,FUN_0040ebe0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,63,,0,2,0,0,0,pseudocode/0040ebe0.c
0x0040ec20,FUN_0040ec20,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,101,,1,0,0,0,0,pseudocode/0040ec20.c
0x0040ec90,FUN_0040ec90,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,13,,0,0,0,0,0,pseudocode/0040ec90.c
0x0040eca0,FUN_0040eca0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,17,,0,0,0,0,0,pseudocode/0040eca0.c
0x0040ecc0,FUN_0040ecc0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,55,,0,0,0,0,0,pseudocode/0040ecc0.c
0x0040ed00,FUN_0040ed00,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,101,,0,0,1,0,0,pseudocode/0040ed00.c
0x0040ed70,FUN_0040ed70,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,55,,0,0,0,0,0,pseudocode/0040ed70.c
0x0040edb0,FUN_0040edb0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,101,,0,0,1,0,0,pseudocode/0040edb0.c
0x0040ee20,FUN_0040ee20,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,24,,0,2,0,0,0,pseudocode/0040ee20.c
0x0040ee40,FUN_0040ee40,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,94,,0,5,0,0,0,pseudocode/0040ee40.c
0x0040eea0,FUN_0040eea0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,96,,0,5,0,0,0,pseudocode/0040eea0.c
0x0040ef00,FUN_0040ef00,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,310,,0,10,0,1,0,pseudocode/0040ef00.c
0x0040f040,FUN_0040f040,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,25,,0,1,0,0,0,pseudocode/0040f040.c
0x0040f060,FUN_0040f060,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,25,,0,1,0,0,0,pseudocode/0040f060.c
0x0040f080,FUN_0040f080,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,52,,0,5,0,0,0,pseudocode/0040f080.c
0x0040f0c0,FUN_0040f0c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,57,,0,5,0,0,0,pseudocode/0040f0c0.c
0x0040f100,FUN_0040f100,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,93,,0,2,1,0,0,pseudocode/0040f100.c
